区域号	区域类型	X坐标	Y坐标	Z坐标	线段类型	圆心X	圆心Y	圆心Z	节点	节点X坐标	节点Y坐标	节点Z坐标	楼层
0	0	88600	50800	10400	1	0	0	0	0	0	0	0	0
0	0	88600	43303	10400	1	0	0	0	0	0	0	0	0
0	0	82000	41533	10400	1	0	0	0	0	0	0	0	0
0	0	82000	61600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C301	1	61100	117600	10400	1	0	0	0	C301D1	54500	112900	10400	3
0	0	61100	112000	10400	1	0	0	0	0	0	0	0	0
0	0	54500	112000	10400	1	0	0	0	0	0	0	0	0
0	0	54500	112400	10400	3	0	0	0	0	0	0	0	0
0	0	54500	113400	10400	1	0	0	0	0	0	0	0	0
0	0	54500	117600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C303	1	61100	112000	10400	1	0	0	0	C303D1	54500	111050	10400	3
0	0	61100	100800	10400	1	0	0	0	C303D2	54500	101750	10400	0
0	0	54500	100800	10400	1	0	0	0	0	0	0	0	0
0	0	54500	101200	10400	3	0	0	0	0	0	0	0	0
0	0	54500	102300	10400	1	0	0	0	0	0	0	0	0
0	0	54500	110500	10400	3	0	0	0	0	0	0	0	0
0	0	54500	111600	10400	1	0	0	0	0	0	0	0	0
0	0	54500	112000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C305	1	61100	100800	10400	1	0	0	0	C305D1	54500	99841	10400	3
0	0	61100	89600	10400	1	0	0	0	C305D2	54500	90550	10400	0
0	0	54500	89600	10400	1	0	0	0	0	0	0	0	0
0	0	54500	90000	10400	3	0	0	0	0	0	0	0	0
0	0	54500	91100	10400	1	0	0	0	0	0	0	0	0
0	0	54500	99291	10400	3	0	0	0	0	0	0	0	0
0	0	54500	100391	10400	1	0	0	0	0	0	0	0	0
0	0	54500	100800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C307	1	61100	89600	10400	1	0	0	0	C307D1	54500	88650	10400	3
0	0	61100	78400	10400	1	0	0	0	C307D2	54500	79350	10400	0
0	0	54500	78400	10400	1	0	0	0	0	0	0	0	0
0	0	54500	78800	10400	3	0	0	0	0	0	0	0	0
0	0	54500	79900	10400	1	0	0	0	0	0	0	0	0
0	0	54500	88100	10400	3	0	0	0	0	0	0	0	0
0	0	54500	89200	10400	1	0	0	0	0	0	0	0	0
0	0	54500	89600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C309	1	61100	78400	10400	1	0	0	0	C309D1	54500	77450	10400	3
0	0	61100	67200	10400	1	0	0	0	C309D2	54500	68350	10400	0
0	0	54500	67200	10400	1	0	0	0	0	0	0	0	0
0	0	54500	67800	10400	3	0	0	0	0	0	0	0	0
0	0	54500	68900	10400	1	0	0	0	0	0	0	0	0
0	0	54500	76900	10400	3	0	0	0	0	0	0	0	0
0	0	54500	78000	10400	1	0	0	0	0	0	0	0	0
0	0	54500	78400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C311	1	61100	61600	10400	1	0	0	0	C311D1	54500	60412	10400	3
0	0	61100	50400	10400	1	0	0	0	C311D2	54500	51350	10400	0
0	0	54500	50400	10400	1	0	0	0	0	0	0	0	0
0	0	54500	50800	10400	3	0	0	0	0	0	0	0	0
0	0	54500	51900	10400	1	0	0	0	0	0	0	0	0
0	0	54500	59862	10400	3	0	0	0	0	0	0	0	0
0	0	54500	60962	10400	1	0	0	0	0	0	0	0	0
0	0	54500	61600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C313	1	61100	50400	10400	1	0	0	0	C313D1	54500	49450	10400	3
0	0	61100	44800	10400	1	0	0	0	0	0	0	0	0
0	0	54500	44800	10400	1	0	0	0	0	0	0	0	0
0	0	54500	48900	10400	3	0	0	0	0	0	0	0	0
0	0	54500	50000	10400	1	0	0	0	0	0	0	0	0
0	0	54500	50400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T3C2	1	61100	44800	10400	1	0	0	0	T3C2D1	54500	44050	10400	3
0	0	61100	42140	10400	1	0	0	0	0	0	0	0	0
0	0	56300	42140	10400	1	0	0	0	0	0	0	0	0
0	0	56300	42660	10400	1	0	0	0	0	0	0	0	0
0	0	54500	42660	10400	1	0	0	0	0	0	0	0	0
0	0	54500	43600	10400	3	0	0	0	0	0	0	0	0
0	0	54500	44500	10400	1	0	0	0	0	0	0	0	0
0	0	54500	44800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T3C1	1	61100	42140	10400	1	0	0	0	T3C1D1	54500	39910	10400	3
0	0	61100	37856	10400	1	0	0	0	0	0	0	0	0
0	0	54500	36304	10400	1	0	0	0	0	0	0	0	0
0	0	54500	39460	10400	3	0	0	0	0	0	0	0	0
0	0	54500	40360	10400	1	0	0	0	0	0	0	0	0
0	0	54500	41160	10400	1	0	0	0	0	0	0	0	0
0	0	56300	41160	10400	1	0	0	0	0	0	0	0	0
0	0	56300	42140	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
W3C1	1	56300	42660	10400	1	0	0	0	W3C1D1	54500	41910	10400	3
0	0	56300	41160	10400	1	0	0	0	0	0	0	0	0
0	0	54500	41160	10400	3	0	0	0	0	0	0	0	0
0	0	54500	42660	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C302	1	51800	112000	10400	1	0	0	0	C302D1	51800	111050	10400	3
0	0	51800	111600	10400	3	0	0	0	C302D2	51800	101750	10400	0
0	0	51800	110500	10400	1	0	0	0	0	0	0	0	0
0	0	51800	102300	10400	3	0	0	0	0	0	0	0	0
0	0	51800	101200	10400	1	0	0	0	0	0	0	0	0
0	0	51800	100800	10400	1	0	0	0	0	0	0	0	0
0	0	45200	100800	10400	1	0	0	0	0	0	0	0	0
0	0	45200	112000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C304	1	51800	100800	10400	1	0	0	0	C304D1	51800	99850	10400	3
0	0	51800	100400	10400	3	0	0	0	C304D2	51800	90550	10400	0
0	0	51800	99300	10400	1	0	0	0	0	0	0	0	0
0	0	51800	91100	10400	3	0	0	0	0	0	0	0	0
0	0	51800	90000	10400	1	0	0	0	0	0	0	0	0
0	0	51800	89600	10400	1	0	0	0	0	0	0	0	0
0	0	45200	89600	10400	1	0	0	0	0	0	0	0	0
0	0	45200	100800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C306	1	51800	89600	10400	1	0	0	0	C306D1	51800	88650	10400	3
0	0	51800	89200	10400	3	0	0	0	C306D2	51800	79350	10400	0
0	0	51800	88100	10400	1	0	0	0	0	0	0	0	0
0	0	51800	79900	10400	3	0	0	0	0	0	0	0	0
0	0	51800	78800	10400	1	0	0	0	0	0	0	0	0
0	0	51800	78400	10400	1	0	0	0	0	0	0	0	0
0	0	45200	78400	10400	1	0	0	0	0	0	0	0	0
0	0	45200	89600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C308	1	51800	78400	10400	1	0	0	0	C308D1	51800	77450	10400	3
0	0	51800	78000	10400	3	0	0	0	C308D2	51800	68350	10400	0
0	0	51800	76900	10400	1	0	0	0	0	0	0	0	0
0	0	51800	68900	10400	3	0	0	0	0	0	0	0	0
0	0	51800	67800	10400	1	0	0	0	0	0	0	0	0
0	0	51800	67200	10400	1	0	0	0	0	0	0	0	0
0	0	45200	67200	10400	1	0	0	0	0	0	0	0	0
0	0	45200	78400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C310	1	51800	61600	10400	1	0	0	0	C310D1	51800	60412	10400	3
0	0	51800	60960	10400	3	0	0	0	C310D2	51800	51350	10400	0
0	0	51800	59862	10400	1	0	0	0	0	0	0	0	0
0	0	51800	51900	10400	3	0	0	0	0	0	0	0	0
0	0	51800	50800	10400	1	0	0	0	0	0	0	0	0
0	0	51800	50400	10400	1	0	0	0	0	0	0	0	0
0	0	45200	50400	10400	1	0	0	0	0	0	0	0	0
0	0	45200	61600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C312	1	51800	50400	10400	1	0	0	0	C312D1	51800	49450	10400	3
0	0	51800	50000	10400	3	0	0	0	C312D2	51800	40186	10400	0
0	0	51800	48900	10400	1	0	0	0	0	0	0	0	0
0	0	51800	40836	10400	3	0	0	0	0	0	0	0	0
0	0	51800	39736	10400	1	0	0	0	0	0	0	0	0
0	0	51800	39336	10400	1	0	0	0	0	0	0	0	0
0	0	45200	39336	10400	1	0	0	0	0	0	0	0	0
0	0	45200	50400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T3D1	1	25200	112000	10400	1	0	0	0	T3D1D1	21150	112000	10400	3
0	0	25200	106400	10400	1	0	0	0	0	0	0	0	0
0	0	19800	106400	10400	1	0	0	0	0	0	0	0	0
0	0	19800	109200	10400	1	0	0	0	0	0	0	0	0
0	0	20600	109200	10400	1	0	0	0	0	0	0	0	0
0	0	20600	112000	10400	1	0	0	0	0	0	0	0	0
0	0	20745	112000	10400	3	0	0	0	0	0	0	0	0
0	0	21600	112000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T3D2	1	19000	112000	10400	1	0	0	0	T3D2D1	18050	112000	10400	3
0	0	19000	109200	10400	1	0	0	0	0	0	0	0	0
0	0	19800	109200	10400	1	0	0	0	0	0	0	0	0
0	0	19800	106400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	106400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	112000	10400	1	0	0	0	0	0	0	0	0
0	0	17600	112000	10400	3	0	0	0	0	0	0	0	0
0	0	18500	112000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
W3D1	1	20600	112000	10400	1	0	0	0	W3D1D1	19800	112000	10400	3
0	0	20600	109200	10400	1	0	0	0	0	0	0	0	0
0	0	19000	109200	10400	1	0	0	0	0	0	0	0	0
0	0	19000	112000	10400	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D301	1	25200	106400	10400	1	0	0	0	D301D1	14400	102150	10400	3
0	0	25200	100800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	100800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	101400	10400	3	0	0	0	0	0	0	0	0
0	0	14400	102900	10400	1	0	0	0	0	0	0	0	0
0	0	14400	106400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D303	1	25200	100800	10400	1	0	0	0	D303D1	14400	99450	10400	3
0	0	25200	95200	10400	1	0	0	0	0	0	0	0	0
0	0	14400	95200	10400	1	0	0	0	0	0	0	0	0
0	0	14400	98700	10400	3	0	0	0	0	0	0	0	0
0	0	14400	100200	10400	1	0	0	0	0	0	0	0	0
0	0	14400	100800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D305	1	25200	95200	10400	1	0	0	0	D305D1	14400	90950	10400	3
0	0	25200	89600	10400	1	0	0	0	0	0	0	0	0
0	0	14400	89600	10400	1	0	0	0	0	0	0	0	0
0	0	14400	90200	10400	3	0	0	0	0	0	0	0	0
0	0	14400	91700	10400	1	0	0	0	0	0	0	0	0
0	0	14400	95200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D307	1	25200	89600	10400	1	0	0	0	D307D1	14400	88250	10400	3
0	0	25200	84000	10400	1	0	0	0	0	0	0	0	0
0	0	14400	84000	10400	1	0	0	0	0	0	0	0	0
0	0	14400	87500	10400	3	0	0	0	0	0	0	0	0
0	0	14400	89000	10400	1	0	0	0	0	0	0	0	0
0	0	14400	89600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D308	1	25200	84000	10400	1	0	0	0	D308D1	14400	79750	10400	3
0	0	25200	78400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	78400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	79000	10400	3	0	0	0	0	0	0	0	0
0	0	14400	80500	10400	1	0	0	0	0	0	0	0	0
0	0	14400	84000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D309	1	25200	78400	10400	1	0	0	0	D309D1	14400	77050	10400	3
0	0	25200	72800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	72800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	76300	10400	3	0	0	0	0	0	0	0	0
0	0	14400	77800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	78400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D311	1	25200	72800	10400	1	0	0	0	D311D1	14400	71450	10400	3
0	0	25200	67200	10400	1	0	0	0	0	0	0	0	0
0	0	14400	67200	10400	1	0	0	0	0	0	0	0	0
0	0	14400	70700	10400	3	0	0	0	0	0	0	0	0
0	0	14400	72200	10400	1	0	0	0	0	0	0	0	0
0	0	14400	72800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D313	1	20700	61600	10400	1	0	0	0	D313D1	14400	60212	10400	3
0	0	20700	53800	10400	1	0	0	0	D313D2	14400	51750	10400	0
0	0	25200	53800	10400	1	0	0	0	0	0	0	0	0
0	0	25200	50400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	50400	10400	1	0	0	0	0	0	0	0	0
0	0	14400	51000	10400	3	0	0	0	0	0	0	0	0
0	0	14400	52500	10400	1	0	0	0	0	0	0	0	0
0	0	14400	59462	10400	3	0	0	0	0	0	0	0	0
0	0	14400	60962	10400	1	0	0	0	0	0	0	0	0
0	0	14400	61600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D315	1	25200	50400	10400	1	0	0	0	D315D1	14400	49050	10400	3
0	0	25200	42000	10400	1	0	0	0	D315D2	14400	42950	10400	0
0	0	14400	42000	10400	1	0	0	0	0	0	0	0	0
0	0	14400	42200	10400	3	0	0	0	0	0	0	0	0
0	0	14400	43700	10400	1	0	0	0	0	0	0	0	0
0	0	14400	48300	10400	3	0	0	0	0	0	0	0	0
0	0	14400	49800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	50400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D317	1	25200	42000	10400	1	0	0	0	D317D1	14400	41050	10400	3
0	0	25200	33600	10400	1	0	0	0	D317D2	14400	34950	10400	0
0	0	14400	33600	10400	1	0	0	0	0	0	0	0	0
0	0	14400	34200	10400	3	0	0	0	0	0	0	0	0
0	0	14400	35700	10400	1	0	0	0	0	0	0	0	0
0	0	14400	40300	10400	3	0	0	0	0	0	0	0	0
0	0	14400	41800	10400	1	0	0	0	0	0	0	0	0
0	0	14400	42000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T3D4	1	25200	14600	10400	1	0	0	0	T3D4D1	18000	14000	10400	3
0	0	25200	11200	10400	1	0	0	0	0	0	0	0	0
0	0	18000	11200	10400	1	0	0	0	0	0	0	0	0
0	0	18000	13500	10400	3	0	0	0	0	0	0	0	0
0	0	18000	14000	10400	1	0	0	0	0	0	0	0	0
0	0	18000	14600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T3D3	1	25200	11200	10400	1	0	0	0	T3D3D1	18000	8700	10400	3
0	0	25200	5600	10400	1	0	0	0	0	0	0	0	0
0	0	19800	5600	10400	1	0	0	0	0	0	0	0	0
0	0	19800	8100	10400	1	0	0	0	0	0	0	0	0
0	0	18000	8100	10400	1	0	0	0	0	0	0	0	0
0	0	18000	8200	10400	3	0	0	0	0	0	0	0	0
0	0	18000	9200	10400	1	0	0	0	0	0	0	0	0
0	0	18000	11200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
W3D2	1	19800	8100	10400	1	0	0	0	W3D2D1	16200	8100	10400	3
0	0	19800	5600	10400	1	0	0	0	0	0	0	0	0
0	0	14400	5600	10400	1	0	0	0	0	0	0	0	0
0	0	14400	8100	10400	1	0	0	0	0	0	0	0	0
0	0	15600	8100	10400	3	0	0	0	0	0	0	0	0
0	0	16800	8100	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D302	1	11700	117600	10400	1	0	0	0	D302D1	11700	115870	10400	3
0	0	11700	116620	10400	3	0	0	0	D302D2	11700	107750	10400	0
0	0	11700	115120	10400	1	0	0	0	0	0	0	0	0
0	0	11700	108500	10400	3	0	0	0	0	0	0	0	0
0	0	11700	107000	10400	1	0	0	0	0	0	0	0	0
0	0	11700	106400	10400	1	0	0	0	0	0	0	0	0
0	0	0	106400	10400	1	0	0	0	0	0	0	0	0
0	0	0	117600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D304	1	11700	106400	10400	1	0	0	0	D304D1	11700	105050	10400	3
0	0	11700	105800	10400	3	0	0	0	D304D2	11700	96550	10400	0
0	0	11700	104300	10400	1	0	0	0	0	0	0	0	0
0	0	11700	97300	10400	3	0	0	0	0	0	0	0	0
0	0	11700	95800	10400	1	0	0	0	0	0	0	0	0
0	0	11700	95200	10400	1	0	0	0	0	0	0	0	0
0	0	0	95200	10400	1	0	0	0	0	0	0	0	0
0	0	0	106400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D306	1	11700	95200	10400	1	0	0	0	D306D1	11700	93850	10400	3
0	0	11700	94600	10400	3	0	0	0	D306D2	11700	74150	10400	0
0	0	11700	93100	10400	1	0	0	0	0	0	0	0	0
0	0	11700	74900	10400	3	0	0	0	0	0	0	0	0
0	0	11700	73400	10400	1	0	0	0	0	0	0	0	0
0	0	11700	72800	10400	1	0	0	0	0	0	0	0	0
0	0	0	72800	10400	1	0	0	0	0	0	0	0	0
0	0	0	95200	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D310	1	11700	72800	10400	1	0	0	0	D310D1	11700	71500	10400	3
0	0	11700	72100	10400	3	0	0	0	D310D2	1050	64400	10400	0
0	0	11700	70900	10400	1	0	0	0	0	0	0	0	0
0	0	11700	64400	10400	1	0	0	0	0	0	0	0	0
0	0	1800	64400	10400	3	0	0	0	0	0	0	0	0
0	0	300	64400	10400	1	0	0	0	0	0	0	0	0
0	0	0	64400	10400	1	0	0	0	0	0	0	0	0
0	0	0	72800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D312	1	11700	64400	10400	1	0	0	0	D312D1	11700	57300	10400	3
0	0	11700	57900	10400	3	0	0	0	D310D2	1050	64400	10400	0
0	0	11700	56700	10400	1	0	0	0	0	0	0	0	0
0	0	11700	56000	10400	1	0	0	0	0	0	0	0	0
0	0	0	56000	10400	1	0	0	0	0	0	0	0	0
0	0	0	64400	10400	1	0	0	0	0	0	0	0	0
0	0	300	64400	10400	3	0	0	0	0	0	0	0	0
0	0	1800	64400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D314	1	11700	56000	10400	1	0	0	0	D314D1	11700	54850	10400	3
0	0	11700	55400	10400	3	0	0	0	D314D2	11700	45950	10400	0
0	0	11700	54300	10400	1	0	0	0	0	0	0	0	0
0	0	11700	46500	10400	3	0	0	0	0	0	0	0	0
0	0	11700	45400	10400	1	0	0	0	0	0	0	0	0
0	0	11700	44800	10400	1	0	0	0	0	0	0	0	0
0	0	0	44800	10400	1	0	0	0	0	0	0	0	0
0	0	0	56000	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D316	1	11700	44800	10400	1	0	0	0	D316D1	11700	43650	10400	3
0	0	11700	44200	10400	3	0	0	0	D316D2	11700	34750	10400	0
0	0	11700	43100	10400	1	0	0	0	0	0	0	0	0
0	0	11700	35300	10400	3	0	0	0	0	0	0	0	0
0	0	11700	34200	10400	1	0	0	0	0	0	0	0	0
0	0	11700	33600	10400	1	0	0	0	0	0	0	0	0
0	0	0	33600	10400	1	0	0	0	0	0	0	0	0
0	0	0	44800	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D318	1	11700	33600	10400	1	0	0	0	D318D1	11700	32450	10400	3
0	0	11700	33000	10400	3	0	0	0	D318D2	11700	23550	10400	0
0	0	11700	31900	10400	1	0	0	0	0	0	0	0	0
0	0	11700	24100	10400	3	0	0	0	0	0	0	0	0
0	0	11700	23000	10400	1	0	0	0	0	0	0	0	0
0	0	11700	22400	10400	1	0	0	0	0	0	0	0	0
0	0	0	22400	10400	1	0	0	0	0	0	0	0	0
0	0	0	33600	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D319	1	11700	22400	10400	1	0	0	0	D319D1	11700	21050	10400	3
0	0	11700	21800	10400	3	0	0	0	D319D2	11700	1730	10400	0
0	0	11700	20300	10400	1	0	0	0	0	0	0	0	0
0	0	11700	2480	10400	3	0	0	0	0	0	0	0	0
0	0	11700	980	10400	1	0	0	0	0	0	0	0	0
0	0	11700	0	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	10400	1	0	0	0	0	0	0	0	0
0	0	0	22400	10400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C1	2	138965	78492	9400	1	0	0	0	A3P01	134854	76238	9400	3
0	0	139620	76815	9400	1	0	0	0	A3C1D1	138359	72457	9400	0
0	0	138363	76324	9400	1	0	0	0	0	0	0	0	0
0	0	139673	72970	9400	1	0	0	0	0	0	0	0	0
0	0	137577	72152	9400	1	0	0	0	0	0	0	0	0
0	0	134854	76238	9400	1	0	0	0	0	0	0	0	0
0	0	134957	78858	9400	1	0	0	0	0	0	0	0	0
0	0	136913	79622	9400	1	0	0	0	0	0	0	0	0
0	0	137568	77946	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C2	2	137577	72152	9400	1	0	0	0	A3P01	134854	76238	9400	3
0	0	143859	56067	9400	1	0	0	0	A325D1	139214	67960	9400	0
0	0	141794	55584	9400	1	0	0	0	A327D1	141179	62930	9400	0
0	0	134311	74741	9400	1	0	0	0	A322D1	135293	72226	9400	0
0	0	134854	76238	9400	1	0	0	0	A323D1	136603	68873	9400	0
0	0	0	0	0	0	0	0	0	A324D1	137913	65520	9400	0
0	0	0	0	0	0	0	0	0	A326D1	138568	63843	9400	0
0	0	0	0	0	0	0	0	0	A328D1	139877	60490	9400	0
0	0	0	0	0	0	0	0	0	T3A2D1	142434	59717	9400	0
0	0	0	0	0	0	0	0	0	T3A1D1	143550	56859	9400	0
0	0	0	0	0	0	0	0	0	W3A1D1	141888	61114	9400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C3	2	134854	76238	9400	1	0	0	0	A3P01	134854	76238	9400	3
0	0	134311	74741	9400	1	0	0	0	A3C3D1	129178	73864	9400	0
0	0	129560	72886	9400	1	0	0	0	0	0	0	0	0
0	0	128687	75121	9400	1	0	0	0	0	0	0	0	0
0	0	133438	76977	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C4	2	128251	76239	9400	1	0	0	0	A3C3D1	129178	73864	9400	3
0	0	129560	72886	9400	1	0	0	0	A3C4D1	125811	73304	9400	0
0	0	126460	71642	9400	1	0	0	0	0	0	0	0	0
0	0	125162	74966	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C5	2	119825	117600	9400	1	0	0	0	A3P02	119864	114614	9400	3
0	0	134957	78858	9400	1	0	0	0	A3P01	134854	76238	9400	0
0	0	134854	76238	9400	1	0	0	0	A301D1	121532	113230	9400	0
0	0	133438	76977	9400	1	0	0	0	A303D1	122842	109876	9400	0
0	0	119903	111627	9400	1	0	0	0	A305D1	123497	108200	9400	0
0	0	0	0	0	0	0	0	0	A307D1	125461	103170	9400	0
0	0	0	0	0	0	0	0	0	A309D1	126116	101493	9400	0
0	0	0	0	0	0	0	0	0	A311D1	127426	98140	9400	0
0	0	0	0	0	0	0	0	0	A313D1	129391	93110	9400	0
0	0	0	0	0	0	0	0	0	A315D1	130737	89663	9400	0
0	0	0	0	0	0	0	0	0	A317D1	131319	88173	9400	0
0	0	0	0	0	0	0	0	0	A319D1	133356	82957	9400	0
0	0	0	0	0	0	0	0	0	A321D1	133938	81467	9400	0
0	0	0	0	0	0	0	0	0	A302D1	120158	110975	9400	0
0	0	0	0	0	0	0	0	0	A304D1	122195	105759	9400	0
0	0	0	0	0	0	0	0	0	A306D1	122850	104082	9400	0
0	0	0	0	0	0	0	0	0	A308D1	124815	99052	9400	0
0	0	0	0	0	0	0	0	0	A310D1	125470	97376	9400	0
0	0	0	0	0	0	0	0	0	A312D1	127434	92346	9400	0
0	0	0	0	0	0	0	0	0	A314D1	128089	90669	9400	0
0	0	0	0	0	0	0	0	0	A316D1	130054	85639	9400	0
0	0	0	0	0	0	0	0	0	A318D1	130709	83963	9400	0
0	0	0	0	0	0	0	0	0	A320D1	133183	77629	9400	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C6	2	119825	117600	9400	1	0	0	0	A3P02	119864	114614	9400	3
0	0	119903	111627	9400	1	0	0	0	A3C6D1	113843	114015	9400	0
0	0	115153	109772	9400	1	0	0	0	0	0	0	0	0
0	0	113843	113125	9400	1	0	0	0	0	0	0	0	0
0	0	113843	117600	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3C7	2	113843	115000	9400	1	0	0	0	A3C6D1	113843	114015	9400	3
0	0	113843	113125	9400	1	0	0	0	A3C7D1	112393	113500	9400	0
0	0	114282	112000	9400	1	0	0	0	0	0	0	0	0
0	0	112393	112000	9400	1	0	0	0	0	0	0	0	0
0	0	112393	115000	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3S1	2	125162	74966	9400	1	0	0	0	A3C4D1	125811	73304	9400	3
0	0	126460	71642	9400	1	0	0	0	A3S1D1	124255	72671	9400	0
0	0	124901	71016	9400	1	0	0	0	0	0	0	0	0
0	0	123608	74326	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3S2	2	112393	115000	9400	1	0	0	0	A3C7D1	112393	113500	9400	3
0	0	112393	112000	9400	1	0	0	0	A3S2D1	110713	113500	9400	0
0	0	110713	112000	9400	1	0	0	0	0	0	0	0	0
0	0	110713	115000	9400	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3AB1	2	123608	74326	10400	1	0	0	0	A3S1D1	124255	72671	10400	3
0	0	124901	71016	10400	1	0	0	0	B3C2D1	97900	64500	10400	0
0	0	116754	68017	10400	1	0	0	0	0	0	0	0	0
0	0	109013	65572	10400	1	0	0	0	0	0	0	0	0
0	0	102382	63766	10400	1	0	0	0	0	0	0	0	0
