区域号	区域类型	X坐标	Y坐标	Z坐标	线段类型	圆心X	圆心Y	圆心Z	节点	节点X坐标	节点Y坐标	节点Z坐标	楼层
0	0	54500	42660	14600	1	0	0	0	0	0	0	0	0
0	0	54500	43600	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4C1	1	54500	42660	14600	1	0	0	0	W4C1D1	54500	41910	14600	4
0	0	56300	42660	14600	1	0	0	0	0	0	0	0	0
0	0	56300	41160	14600	1	0	0	0	0	0	0	0	0
0	0	54500	41160	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D401	1	14400	105801	14600	1	0	0	0	D401D1	14400	105051	14600	4
0	0	14400	106400	14600	1	0	0	0	D401D2	14400	98950	14600	0
0	0	25200	106400	14600	1	0	0	0	0	0	0	0	0
0	0	25200	98000	14600	1	0	0	0	0	0	0	0	0
0	0	14400	98000	14600	1	0	0	0	0	0	0	0	0
0	0	14400	98200	14600	3	0	0	0	0	0	0	0	0
0	0	14400	99700	14600	1	0	0	0	0	0	0	0	0
0	0	14400	104301	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D402	1	11700	109400	14600	1	0	0	0	D402D1	11700	110150	14600	4
0	0	11700	109200	14600	1	0	0	0	D402D2	11700	115870	14600	0
0	0	0	109200	14600	1	0	0	0	0	0	0	0	0
0	0	0	117600	14600	1	0	0	0	0	0	0	0	0
0	0	11700	117600	14600	1	0	0	0	0	0	0	0	0
0	0	11700	116620	14600	3	0	0	0	0	0	0	0	0
0	0	11700	115120	14600	1	0	0	0	0	0	0	0	0
0	0	11700	110900	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D403	1	14400	97800	14600	1	0	0	0	D403D1	14400	97050	14600	4
0	0	14400	98000	14600	1	0	0	0	D403D2	14400	90950	14600	0
0	0	25200	98000	14600	1	0	0	0	0	0	0	0	0
0	0	25200	89600	14600	1	0	0	0	0	0	0	0	0
0	0	14400	89600	14600	1	0	0	0	0	0	0	0	0
0	0	14400	90200	14600	3	0	0	0	0	0	0	0	0
0	0	14400	91700	14600	1	0	0	0	0	0	0	0	0
0	0	14400	96300	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D404	1	11700	101400	14600	1	0	0	0	D404D1	11700	102150	14600	4
0	0	11700	100800	14600	1	0	0	0	D404D2	11700	108250	14600	0
0	0	3600	100800	14600	1	0	0	0	0	0	0	0	0
0	0	3600	100300	14600	1	0	0	0	0	0	0	0	0
0	0	0	100300	14600	1	0	0	0	0	0	0	0	0
0	0	0	109200	14600	1	0	0	0	0	0	0	0	0
0	0	11700	109200	14600	1	0	0	0	0	0	0	0	0
0	0	11700	109000	14600	3	0	0	0	0	0	0	0	0
0	0	11700	107500	14600	1	0	0	0	0	0	0	0	0
0	0	11700	102900	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D405	1	14400	89001	14600	1	0	0	0	D405D1	14400	88251	14600	4
0	0	14400	89600	14600	1	0	0	0	D405D2	14400	82150	14600	0
0	0	25200	89600	14600	1	0	0	0	0	0	0	0	0
0	0	25200	81200	14600	1	0	0	0	0	0	0	0	0
0	0	14400	81200	14600	1	0	0	0	0	0	0	0	0
0	0	14400	81400	14600	3	0	0	0	0	0	0	0	0
0	0	14400	82900	14600	1	0	0	0	0	0	0	0	0
0	0	14400	87501	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D406	1	11700	98700	14600	1	0	0	0	D406D1	11700	99450	14600	4
0	0	11700	92400	14600	1	0	0	0	0	0	0	0	0
0	0	3600	92400	14600	1	0	0	0	0	0	0	0	0
0	0	3600	100800	14600	1	0	0	0	0	0	0	0	0
0	0	11700	100800	14600	1	0	0	0	0	0	0	0	0
0	0	11700	100200	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D407	1	14400	81000	14600	1	0	0	0	D407D1	14400	80250	14600	4
0	0	14400	81200	14600	1	0	0	0	D407D2	14400	74150	14600	0
0	0	25200	81200	14600	1	0	0	0	0	0	0	0	0
0	0	25200	72800	14600	1	0	0	0	0	0	0	0	0
0	0	14400	72800	14600	1	0	0	0	0	0	0	0	0
0	0	14400	73400	14600	3	0	0	0	0	0	0	0	0
0	0	14400	74900	14600	1	0	0	0	0	0	0	0	0
0	0	14400	79500	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D408	1	11700	84600	14600	1	0	0	0	D408D1	11700	85350	14600	4
0	0	11700	84000	14600	1	0	0	0	0	0	0	0	0
0	0	3600	84000	14600	1	0	0	0	0	0	0	0	0
0	0	3600	92400	14600	1	0	0	0	0	0	0	0	0
0	0	11700	92400	14600	1	0	0	0	0	0	0	0	0
0	0	11700	86100	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D409	1	14400	72201	14600	1	0	0	0	D409D1	14400	71451	14600	4
0	0	14400	72800	14600	1	0	0	0	0	0	0	0	0
0	0	25200	72800	14600	1	0	0	0	0	0	0	0	0
0	0	25200	69600	14600	1	0	0	0	0	0	0	0	0
0	0	20700	69600	14600	1	0	0	0	0	0	0	0	0
0	0	20700	67200	14600	1	0	0	0	0	0	0	0	0
0	0	14400	67200	14600	1	0	0	0	0	0	0	0	0
0	0	14400	70701	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D410	1	11700	75800	14600	1	0	0	0	D410D1	11700	76550	14600	4
0	0	11700	75600	14600	1	0	0	0	D410D2	11700	82650	14600	0
0	0	0	75600	14600	1	0	0	0	0	0	0	0	0
0	0	0	84500	14600	1	0	0	0	0	0	0	0	0
0	0	3600	84500	14600	1	0	0	0	0	0	0	0	0
0	0	3600	84000	14600	1	0	0	0	0	0	0	0	0
0	0	11700	84000	14600	1	0	0	0	0	0	0	0	0
0	0	11700	83400	14600	3	0	0	0	0	0	0	0	0
0	0	11700	81900	14600	1	0	0	0	0	0	0	0	0
0	0	11700	77300	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D411	1	14400	52500	14600	1	0	0	0	D411D1	14400	51750	14600	4
0	0	14400	56000	14600	1	0	0	0	0	0	0	0	0
0	0	20700	56000	14600	1	0	0	0	0	0	0	0	0
0	0	20700	53800	14600	1	0	0	0	0	0	0	0	0
0	0	25200	53800	14600	1	0	0	0	0	0	0	0	0
0	0	25200	50400	14600	1	0	0	0	0	0	0	0	0
0	0	14400	50400	14600	1	0	0	0	0	0	0	0	0
0	0	14400	51000	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D412	1	11700	67800	14600	1	0	0	0	D412D1	11700	68550	14600	4
0	0	11700	67200	14600	1	0	0	0	D412D2	11700	74650	14600	0
0	0	6320	67200	14600	1	0	0	0	0	0	0	0	0
0	0	6320	66700	14600	1	0	0	0	0	0	0	0	0
0	0	0	66700	14600	1	0	0	0	0	0	0	0	0
0	0	0	75600	14600	1	0	0	0	0	0	0	0	0
0	0	11700	75600	14600	1	0	0	0	0	0	0	0	0
0	0	11700	75400	14600	3	0	0	0	0	0	0	0	0
0	0	11700	73900	14600	1	0	0	0	0	0	0	0	0
0	0	11700	69300	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D413	1	14400	49800	14600	1	0	0	0	D413D1	14400	49050	14600	4
0	0	14400	50400	14600	1	0	0	0	D413D2	14400	42950	14600	0
0	0	25200	50400	14600	1	0	0	0	0	0	0	0	0
0	0	25200	42000	14600	1	0	0	0	0	0	0	0	0
0	0	14400	42000	14600	1	0	0	0	0	0	0	0	0
0	0	14400	42200	14600	3	0	0	0	0	0	0	0	0
0	0	14400	43700	14600	1	0	0	0	0	0	0	0	0
0	0	14400	48300	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D414	1	11700	42200	14600	1	0	0	0	D414D1	11700	42950	14600	4
0	0	11700	42000	14600	1	0	0	0	D414D2	11700	49050	14600	0
0	0	0	42000	14600	1	0	0	0	0	0	0	0	0
0	0	0	50900	14600	1	0	0	0	0	0	0	0	0
0	0	6320	50900	14600	1	0	0	0	0	0	0	0	0
0	0	6320	50400	14600	1	0	0	0	0	0	0	0	0
0	0	11700	50400	14600	1	0	0	0	0	0	0	0	0
0	0	11700	49800	14600	3	0	0	0	0	0	0	0	0
0	0	11700	48300	14600	1	0	0	0	0	0	0	0	0
0	0	11700	43700	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D415	1	15400	41800	14600	1	0	0	0	D415D1	14400	41050	14600	4
0	0	14400	42000	14600	1	0	0	0	D415D2	14400	34950	14600	0
0	0	25200	42000	14600	1	0	0	0	0	0	0	0	0
0	0	25200	33600	14600	1	0	0	0	0	0	0	0	0
0	0	14400	33600	14600	1	0	0	0	0	0	0	0	0
0	0	14400	34200	14600	3	0	0	0	0	0	0	0	0
0	0	14400	35700	14600	1	0	0	0	0	0	0	0	0
0	0	14400	40300	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D416	1	11700	34200	14600	1	0	0	0	D416D1	11700	34950	14600	4
0	0	11700	33600	14600	1	0	0	0	D416D2	11700	41050	14600	0
0	0	3600	33600	14600	1	0	0	0	0	0	0	0	0
0	0	3600	33100	14600	1	0	0	0	0	0	0	0	0
0	0	0	33100	14600	1	0	0	0	0	0	0	0	0
0	0	0	42000	14600	1	0	0	0	0	0	0	0	0
0	0	11700	42000	14600	1	0	0	0	0	0	0	0	0
0	0	11700	41800	14600	3	0	0	0	0	0	0	0	0
0	0	11700	40300	14600	1	0	0	0	0	0	0	0	0
0	0	11700	35700	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D417	1	11700	31500	14600	1	0	0	0	D417D1	11700	32250	14600	4
0	0	11700	25200	14600	1	0	0	0	0	0	0	0	0
0	0	3600	25200	14600	1	0	0	0	0	0	0	0	0
0	0	3600	33600	14600	1	0	0	0	0	0	0	0	0
0	0	11700	33600	14600	1	0	0	0	0	0	0	0	0
0	0	11700	33000	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D418	1	11700	17400	14600	1	0	0	0	D418D1	11700	18150	14600	4
0	0	11700	16800	14600	1	0	0	0	0	0	0	0	0
0	0	3600	16800	14600	1	0	0	0	0	0	0	0	0
0	0	3600	25200	14600	1	0	0	0	0	0	0	0	0
0	0	11700	25200	14600	1	0	0	0	0	0	0	0	0
0	0	11700	18900	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D419	1	11700	8600	14600	1	0	0	0	D419D1	11700	9350	14600	4
0	0	11700	8400	14600	1	0	0	0	D419D2	11700	15450	14600	0
0	0	0	8400	14600	1	0	0	0	0	0	0	0	0
0	0	0	17300	14600	1	0	0	0	0	0	0	0	0
0	0	3600	17300	14600	1	0	0	0	0	0	0	0	0
0	0	3600	16800	14600	1	0	0	0	0	0	0	0	0
0	0	11700	16800	14600	1	0	0	0	0	0	0	0	0
0	0	11700	16200	14600	3	0	0	0	0	0	0	0	0
0	0	11700	14700	14600	1	0	0	0	0	0	0	0	0
0	0	11700	10100	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D420	1	11700	980	14600	1	0	0	0	D420D1	11700	1730	14600	4
0	0	11700	0	14600	1	0	0	0	D420D2	11700	7450	14600	0
0	0	0	0	14600	1	0	0	0	0	0	0	0	0
0	0	0	8400	14600	1	0	0	0	0	0	0	0	0
0	0	11700	8400	14600	1	0	0	0	0	0	0	0	0
0	0	11700	8200	14600	3	0	0	0	0	0	0	0	0
0	0	11700	6700	14600	1	0	0	0	0	0	0	0	0
0	0	11700	24800	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T4D1	1	21600	112000	14600	1	0	0	0	T4D1D1	21150	112000	14600	4
0	0	25200	112000	14600	1	0	0	0	0	0	0	0	0
0	0	25200	106400	14600	1	0	0	0	0	0	0	0	0
0	0	19800	106400	14600	1	0	0	0	0	0	0	0	0
0	0	19800	109200	14600	1	0	0	0	0	0	0	0	0
0	0	20600	109200	14600	1	0	0	0	0	0	0	0	0
0	0	20600	112000	14600	1	0	0	0	0	0	0	0	0
0	0	20700	112000	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T4D2	1	18500	112000	14600	1	0	0	0	T4D2D1	18050	112000	14600	4
0	0	19000	112000	14600	1	0	0	0	0	0	0	0	0
0	0	19000	109200	14600	1	0	0	0	0	0	0	0	0
0	0	19800	109200	14600	1	0	0	0	0	0	0	0	0
0	0	19800	106400	14600	1	0	0	0	0	0	0	0	0
0	0	14400	106400	14600	1	0	0	0	0	0	0	0	0
0	0	14400	112000	14600	1	0	0	0	0	0	0	0	0
0	0	17600	112000	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T4D3	1	18000	9200	14600	1	0	0	0	T4D3D1	18000	8700	14600	4
0	0	18000	11200	14600	1	0	0	0	0	0	0	0	0
0	0	25200	11200	14600	1	0	0	0	0	0	0	0	0
0	0	25200	5600	14600	1	0	0	0	0	0	0	0	0
0	0	19800	5600	14600	1	0	0	0	0	0	0	0	0
0	0	19800	8100	14600	1	0	0	0	0	0	0	0	0
0	0	18000	8100	14600	1	0	0	0	0	0	0	0	0
0	0	18000	8200	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
T4D4	1	18000	14500	14600	1	0	0	0	T4D4D1	18000	14000	14600	4
0	0	18000	14600	14600	1	0	0	0	0	0	0	0	0
0	0	25200	14600	14600	1	0	0	0	0	0	0	0	0
0	0	25200	11200	14600	1	0	0	0	0	0	0	0	0
0	0	18000	11200	14600	1	0	0	0	0	0	0	0	0
0	0	18000	13500	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4D1	1	20600	112000	14600	1	0	0	0	W4D1D1	19800	112000	14600	4
0	0	20600	109200	14600	1	0	0	0	0	0	0	0	0
0	0	19000	109200	14600	1	0	0	0	0	0	0	0	0
0	0	19000	112000	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
W4D2	1	16800	8100	14600	1	0	0	0	W4D2D1	16200	8100	14600	4
0	0	19800	8100	14600	1	0	0	0	0	0	0	0	0
0	0	19800	5600	14600	1	0	0	0	0	0	0	0	0
0	0	14400	5600	14600	1	0	0	0	0	0	0	0	0
0	0	14400	8100	14600	1	0	0	0	0	0	0	0	0
0	0	15600	8100	14600	3	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4C1	2	134311	74741	12800	1	0	0	0	A4P01	135944	73446	12800	4
0	0	138363	76324	12800	1	0	0	0	A4C1D1	138359	72457	12800	0
0	0	139673	72970	12800	1	0	0	0	0	0	0	0	0
0	0	137577	72152	12800	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4C2	2	137577	72152	12800	1	0	0	0	A4P01	135944	73446	12800	4
0	0	143859	56067	12800	1	0	0	0	A420D1	135293	72226	12800	0
0	0	141794	55584	12800	1	0	0	0	A421D1	136603	68873	12800	0
0	0	134311	74741	12800	1	0	0	0	A422D1	137913	65520	12800	0
0	0	0	0	0	0	0	0	0	A423D1	139214	67960	12800	0
0	0	0	0	0	0	0	0	0	A424D1	138568	63843	12800	0
0	0	0	0	0	0	0	0	0	A425D1	141179	62930	12800	0
0	0	0	0	0	0	0	0	0	A426D1	139877	60490	12800	0
0	0	0	0	0	0	0	0	0	T4A1D1	143550	56859	12800	0
0	0	0	0	0	0	0	0	0	T4A2D1	142434	59717	12800	0
0	0	0	0	0	0	0	0	0	W4A1D1	141888	61114	12800	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4C3	2	134957	78858	12800	1	0	0	0	A4P02	120918	114800	12800	4
0	0	133001	78094	12800	1	0	0	0	A401D1	122842	109876	12800	0
0	0	119903	111627	12800	1	0	0	0	A402D1	120158	110975	12800	0
0	0	119825	117600	12800	1	0	0	0	A403D1	123463	108200	12800	0
0	0	0	0	0	0	0	0	0	A404D1	122195	105759	12800	0
0	0	0	0	0	0	0	0	0	A405D1	125461	103170	12800	0
0	0	0	0	0	0	0	0	0	A406D1	122850	104082	12800	0
0	0	0	0	0	0	0	0	0	A407D1	126116	101493	12800	0
0	0	0	0	0	0	0	0	0	A408D1	124815	99052	12800	0
0	0	0	0	0	0	0	0	0	A409D1	127426	98140	12800	0
0	0	0	0	0	0	0	0	0	A410D1	125470	97376	12800	0
0	0	0	0	0	0	0	0	0	A411D1	128699	94880	12800	0
0	0	0	0	0	0	0	0	0	A411D2	130082	91340	12800	0
0	0	0	0	0	0	0	0	0	A412D1	127434	92346	12800	0
0	0	0	0	0	0	0	0	0	A413D1	130664	89850	12800	0
0	0	0	0	0	0	0	0	0	A414D1	128098	90669	12800	0
0	0	0	0	0	0	0	0	0	A415D1	133575	82398	12800	0
0	0	0	0	0	0	0	0	0	A416D1	130054	85639	12800	0
0	0	0	0	0	0	0	0	0	A417D1	134157	80908	12800	0
0	0	0	0	0	0	0	0	0	A417D2	135976	76250	12800	0
0	0	0	0	0	0	0	0	0	A418D1	130709	83963	12800	0
0	0	0	0	0	0	0	0	0	A419D1	132746	78746	12800	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4C4	2	121859	112391	12800	1	0	0	0	A4P02	120918	114800	12800	4
0	0	119825	117600	12800	1	0	0	0	0	0	0	0	0
0	0	125300	117600	12800	1	0	0	0	0	0	0	0	0
0	0	126610	114247	12800	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4AB1	2	129560	72886	14600	1	0	0	0	P4AB1D1	129178	73864	14600	4
0	0	124549	70875	14600	1	0	0	0	P4AB1D2	97900	64500	14600	0
0	0	116754	68017	14600	1	0	0	0	0	0	0	0	0
0	0	109013	65572	14600	1	0	0	0	0	0	0	0	0
0	0	102382	63768	14600	1	0	0	0	0	0	0	0	0
0	0	97900	62700	14600	1	0	0	0	0	0	0	0	0
0	0	97900	66300	14600	1	0	0	0	0	0	0	0	0
0	0	101963	67312	14600	1	0	0	0	0	0	0	0	0
0	0	112872	70534	14600	1	0	0	0	0	0	0	0	0
0	0	115448	71361	14600	1	0	0	0	0	0	0	0	0
0	0	123184	74152	14600	1	0	0	0	0	0	0	0	0
0	0	128251	76239	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4AB2	2	114282	112000	14600	1	0	0	0	P4AB2D1	113843	114100	14600	4
0	0	97900	112000	14600	1	0	0	0	P4AB2D2	97900	113500	14600	0
0	0	97900	115000	14600	1	0	0	0	0	0	0	0	0
0	0	113843	115000	14600	1	0	0	0	0	0	0	0	0
0	0	113843	113125	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C1	2	97900	67200	14600	1	0	0	0	B4P01	89950	64400	14600	4
0	0	97900	61600	14600	1	0	0	0	P4AB1D2	97900	64500	14600	0
0	0	91300	61600	14600	1	0	0	0	0	0	0	0	0
0	0	89950	64400	14600	1	0	0	0	0	0	0	0	0
0	0	91300	67200	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C2	2	91300	61600	14600	1	0	0	0	B4P01	89950	64400	14600	4
0	0	91300	44028	14600	1	0	0	0	B408D1	88600	51350	14600	0
0	0	88600	43303	14600	1	0	0	0	B408D2	88600	60621	14600	0
0	0	88600	61600	14600	1	0	0	0	B409D1	91300	60651	14600	0
0	0	89950	64400	14600	1	0	0	0	B409D2	91300	51350	14600	0
0	0	0	0	0	0	0	0	0	B410D1	88600	49450	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C3	2	88600	61600	14600	1	0	0	0	B4P01	89950	64400	14600	4
0	0	82000	61600	14600	1	0	0	0	B4C3D1	82000	64400	14600	0
0	0	82000	67200	14600	1	0	0	0	0	0	0	0	0
0	0	88600	67200	14600	1	0	0	0	0	0	0	0	0
0	0	89950	64400	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C4	2	89950	64400	14600	1	0	0	0	B4P01	89950	64400	14600	4
0	0	88600	67200	14600	1	0	0	0	B4P02	89950	114800	14600	0
0	0	88600	112000	14600	1	0	0	0	B401D1	91300	105400	14600	0
0	0	89950	114800	14600	1	0	0	0	B401D2	91300	96147	14600	0
0	0	91300	112000	14600	1	0	0	0	B402D1	88600	101750	14600	0
0	0	91300	67200	14600	1	0	0	0	B402D2	88600	111050	14600	0
0	0	0	0	0	0	0	0	0	B403D1	91300	94247	14600	0
0	0	0	0	0	0	0	0	0	B403D2	91300	84950	14600	0
0	0	0	0	0	0	0	0	0	B404D1	88600	90550	14600	0
0	0	0	0	0	0	0	0	0	B404D2	88600	99850	14600	0
0	0	0	0	0	0	0	0	0	B405D1	91300	83050	14600	0
0	0	0	0	0	0	0	0	0	B405D2	91300	73750	14600	0
0	0	0	0	0	0	0	0	0	B406D1	88600	79350	14600	0
0	0	0	0	0	0	0	0	0	B406D2	88600	88650	14600	0
0	0	0	0	0	0	0	0	0	B4074D1	88600	68450	14600	0
0	0	0	0	0	0	0	0	0	B4074D2	88600	77450	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C5	2	97900	112000	14600	1	0	0	0	B4P02	89950	114800	14600	4
0	0	91300	112000	14600	1	0	0	0	P4AB2D2	97900	113500	14600	0
0	0	89950	114800	14600	1	0	0	0	0	0	0	0	0
0	0	89950	117600	14600	1	0	0	0	0	0	0	0	0
0	0	97900	117600	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4C6	2	88600	112000	14600	1	0	0	0	B4P02	89950	114800	14600	4
0	0	82000	112000	14600	1	0	0	0	B4C6D1	82000	113500	14600	0
0	0	82000	117600	14600	1	0	0	0	B4C6D2	88600	114100	14600	0
0	0	89950	117600	14600	1	0	0	0	0	0	0	0	0
0	0	89950	114800	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4BC3	2	82000	61600	14600	1	0	0	0	B4C3D1	82000	64400	14600	4
0	0	61100	61600	14600	1	0	0	0	P4BC3D1	61100	64710	14600	0
0	0	61100	67200	14600	1	0	0	0	0	0	0	0	0
0	0	82000	67200	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4BC4	2	82000	110000	14600	1	0	0	0	B4C6D1	82000	113500	14600	4
0	0	61100	110000	14600	1	0	0	0	P4BC4D1	61100	113500	14600	0
0	0	61100	115000	14600	1	0	0	0	0	0	0	0	0
0	0	82000	115000	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4C1	2	53150	65550	14600	1	0	0	0	C4P01	53150	65550	14600	4
0	0	54500	67200	14600	1	0	0	0	P4BC3D1	61100	64710	14600	0
0	0	61100	67200	14600	1	0	0	0	0	0	0	0	0
0	0	61100	61600	14600	1	0	0	0	0	0	0	0	0
0	0	54500	61600	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4C2	2	54500	36304	14600	1	0	0	0	C4P01	53150	65550	14600	4
0	0	51800	35669	14600	1	0	0	0	C409D1	54500	60413	14600	0
0	0	51800	63900	14600	1	0	0	0	C409D2	54500	51350	14600	0
0	0	53150	65550	14600	1	0	0	0	C410D1	51800	51350	14600	0
0	0	54500	61600	14600	1	0	0	0	C410D2	51800	60413	14600	0
0	0	0	0	0	0	0	0	0	C411D1	54500	49450	14600	0
0	0	0	0	0	0	0	0	0	C412D1	51800	40286	14600	0
0	0	0	0	0	0	0	0	0	C412D2	51800	49450	14600	0
0	0	0	0	0	0	0	0	0	T4C1D1	54500	39910	14600	0
0	0	0	0	0	0	0	0	0	T4C2D1	54500	44050	14600	0
0	0	0	0	0	0	0	0	0	W4C1D1	54500	41910	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4C3	2	53150	65550	14600	1	0	0	0	C4P01	53150	65550	14600	4
0	0	51800	67200	14600	1	0	0	0	C4P02	53150	114800	14600	0
0	0	51800	112000	14600	1	0	0	0	C400D1	54500	111050	14600	0
0	0	53150	114800	14600	1	0	0	0	C401D1	54500	101750	14600	0
0	0	54500	112000	14600	1	0	0	0	C402D1	51800	101750	14600	0
0	0	54500	67200	14600	1	0	0	0	C402D2	51800	111050	14600	0
0	0	0	0	0	0	0	0	0	C403D1	54500	99841	14600	0
0	0	0	0	0	0	0	0	0	C403D2	54500	90550	14600	0
0	0	0	0	0	0	0	0	0	C404D1	51800	90550	14600	0
0	0	0	0	0	0	0	0	0	C404D2	51800	99850	14600	0
0	0	0	0	0	0	0	0	0	C405D1	54500	88650	14600	0
0	0	0	0	0	0	0	0	0	C405D2	54500	79350	14600	0
0	0	0	0	0	0	0	0	0	C406D1	51800	79350	14600	0
0	0	0	0	0	0	0	0	0	C406D2	51800	88650	14600	0
0	0	0	0	0	0	0	0	0	C407D1	54500	77450	14600	0
0	0	0	0	0	0	0	0	0	C407D2	54500	68350	14600	0
0	0	0	0	0	0	0	0	0	C408D1	51800	68350	14600	0
0	0	0	0	0	0	0	0	0	C408D2	51800	77450	14600	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4C4	2	53150	114800	14600	0	0	0	0	C4P02	53150	114800	14600	4
0	0	53150	117600	14600	0	0	0	0	C4C4D1	54500	114100	14600	0
0	0	61100	117600	14600	0	0	0	0	0	0	0	0	0
0	0	61100	112000	14600	0	0	0	0	0	0	0	0	0
0	0	54500	112000	14600	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
C4C5	2	53150	114800	14600	0	0	0	0	C4P02	53150	114800	14600	4
0	0	51800	112000	14600	0	0	0	0	C4C5D1	45200	113485	14600	0
0	0	45200	112000	14600	0	0	0	0	0	0	0	0	0
0	0	45200	117600	14600	0	0	0	0	0	0	0	0	0
0	0	53150	117600	14600	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4CD5	2	53150	65550	14600	0	0	0	0	C4P01	53150	65550	14600	4
0	0	51800	63900	14600	0	0	0	0	P4CD5D1	25200	65550	14600	0
0	0	25200	63900	14600	0	0	0	0	P4CD5D2	51800	65550	14600	0
0	0	25200	67200	14600	0	0	0	0	0	0	0	0	0
0	0	51800	67200	14600	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4CD6	2	45200	112000	14600	1	0	0	0	C4C5D1	45200	113485	14600	4
0	0	25200	112000	14600	1	0	0	0	P4CD6D1	25200	113485	14600	0
0	0	25200	115000	14600	1	0	0	0	0	0	0	0	0
0	0	45200	115000	14600	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0
D4C1	2	17800	0	14600	1	0	0	0	D4P01	13050	1500	14600	4
0	0	11700	0	14600	1	0	0	0	D4C1D1	17800	1500	14600	0
